,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
261,344459,AEA1142,Spain,-8.3427,41.3908,3688.08,False,180.04,85.74,14.63,3893.82,1656443279.0,AEA,Air Europa,P,BOEING,737NG 85P/W,L2J,737-8,176.0,"(41.3908, -8.3427)",Moreira de Conegos,Braga,Guimaraes,PT
262,8014d9,IGO775,India,84.1247,20.5998,11582.4,False,260.61,237.66,0.0,12336.78,1656443279.0,IGO,IndiGo Airlines,B,,,,,198.00000000000003,"(20.5998, 84.1247)",Phulabani,Odisha,Kandhamal,IN
263,471f7e,WZZ8046,Hungary,21.7146,49.9662,11277.6,False,226.85,10.19,-0.33,11818.62,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(49.9662, 21.7146)",Zagorzyce,Subcarpathian Voivodeship,Powiat ropczycko-sedziszowski,PL
264,471f7f,WZZ4821,Hungary,13.344,49.8127,11582.4,False,218.8,296.99,-0.33,12085.32,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(49.8127, 13.344)",Horni Briza,Plzensky,,CZ
265,471f7c,WZZ2410,Hungary,-3.5625,40.4906,,True,9.77,180.0,,,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(40.4906, -3.5625)",Barajas de Madrid,Madrid,Provincia de Madrid,ES
266,471f7d,WZZ2344,Hungary,13.5115,43.6122,10972.8,False,246.06,47.03,0.33,11498.58,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(43.6122, 13.5115)",Le Grazie di Ancona,The Marches,Provincia di Ancona,IT
267,471f68,WZZ2901,Hungary,-2.9008,37.6733,8252.46,False,252.52,46.32,2.93,8755.38,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(37.6733, -2.9008)",Pozo Alcon,Andalusia,Provincia de Jaen,ES
268,344450,EVE102,Spain,106.2981,18.678,10386.06,False,265.67,275.56,0.0,11018.52,1656443279.0,EVE,Evelop Airlines,P,AIRBUS,A330 343X,L2J,A330-3,347.0,"(18.678, 106.2981)",Ha Tinh,Ha Tinh,,VN
269,471f69,WZZ108U,Hungary,5.0805,43.0696,10675.62,False,217.46,242.22,0.0,11148.06,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(43.0696, 5.0805)",Sausset-les-Pins,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,FR
270,3c6744,DLH2KA,Germany,10.256,53.7518,967.74,False,117.24,259.38,-1.95,1104.9,1656443279.0,DLH,Lufthansa,P+,AIRBUS,A320 214,L2J,A320,164.0,"(53.7518, 10.256)",Elmenhorst,Schleswig-Holstein,,DE
271,3c6748,DLH8VM,Germany,11.761,48.3429,,True,11.83,112.5,,,1656443279.0,DLH,Lufthansa,P+,AIRBUS,Airbus A320 214,L2J,A320,164.0,"(48.3429, 11.761)",Hallbergmoos,Bavaria,Upper Bavaria,DE
272,3c6747,DLH3VC,Germany,10.6664,53.2052,4381.5,False,233.86,352.8,-5.53,4808.22,1656443279.0,DLH,Lufthansa,P+,AIRBUS,A320 214,L2J,A320,164.0,"(53.2052, 10.6664)",Thomasburg,Lower Saxony,,DE
273,471f61,WZZ363,Hungary,12.4018,57.1872,11574.78,False,233.9,305.96,-0.33,11948.16,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(57.1872, 12.4018)",Veddige,Halland,Varbergs Kommun,SE
274,471f65,WZZ103B,Hungary,11.8275,45.4055,5775.96,False,164.6,201.83,-3.58,6088.38,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(45.4055, 11.8275)",Caselle,Veneto,Provincia di Padova,IT
275,a5d1f7,SWA255,United States,-86.7599,40.6299,11887.2,False,257.48,101.76,-0.33,12260.58,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(40.6299, -86.7599)",Delphi,Indiana,Carroll County,US
276,471f63,WZZ1630,Hungary,2.4585,39.3964,11277.6,False,214.09,251.22,0.0,11856.72,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(39.3964, 2.4585)",Santa Ponsa,Balearic Islands,Illes Balears,ES
277,a94ae3,UAL658,United States,-91.6847,33.1728,10561.32,False,231.29,49.33,0.0,11140.44,1656443279.0,UAL,United Airlines,U,BOEING,737-924ER,L2J,737-9,191.0,"(33.1728, -91.6847)",Hamburg,Arkansas,Ashley County,US
278,acd2be,SWA1503,United States,-96.0041,41.3983,1104.9,False,105.27,85.52,-4.55,1181.1,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(41.3983, -96.0041)",Carter Lake,Iowa,Pottawattamie County,US
279,0d0b4b,AMX645,Mexico,-116.2428,32.7036,10660.38,False,241.58,117.11,0.98,11315.7,1656443279.0,AMX,Aeroméxico,P,,B737-8,,737-8,176.0,"(32.7036, -116.2428)",Cereso del Hongo,Baja California,Tecate,MX
280,7809a5,,China,116.4903,17.799,11277.6,False,243.89,152.62,-0.33,12047.22,1656443279.0,,FlyMontserrat,P,AIRBUS,Airbus A330 243,L2J,A330-2,309.0,"(17.799, 116.4903)",Catuday,Ilocos,Province of Pangasinan,PH
281,7809a5,,China,116.4903,17.799,11277.6,False,243.89,152.62,-0.33,12047.22,1656443279.0,,Lulutai Airlines,P,AIRBUS,Airbus A330 243,L2J,A330-2,309.0,"(17.799, 116.4903)",Catuday,Ilocos,Province of Pangasinan,PH
282,a99a52,FFT1742,United States,-83.7322,36.7466,10972.8,False,244.02,2.17,0.0,11521.44,1656443279.0,FFT,Frontier Airlines,B,AIRBUS,A321-211,L2J,A321-2,218.9,"(36.7466, -83.7322)",Pineville,Kentucky,Bell County,US
283,abb2d5,DAL348,United States,-75.5847,41.2378,8039.1,False,259.13,113.77,-11.38,8321.04,1656443279.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(41.2378, -75.5847)",Moscow,Pennsylvania,Lackawanna County,US
284,344445,AEA68WN,Spain,3.8745,50.5369,4610.1,False,189.2,213.13,9.1,4831.08,1656443279.0,AEA,Air Europa,P,AIRBUS,Airbus A320 214SL,L2J,A320,164.0,"(50.5369, 3.8745)",Lens,Wallonia,Province du Hainaut,BE
285,344446,AEA11MB,Spain,2.0838,41.2989,,True,31.38,244.69,,,1656443279.0,AEA,Air Europa,P,BOEING,737NG 85P/W,L2J,737-8,176.0,"(41.2989, 2.0838)",El Prat de Llobregat,Catalonia,Provincia de Barcelona,ES
286,471f77,WZZ387,Hungary,4.9905,52.1037,10355.58,False,223.61,263.66,0.0,10698.48,1656443279.0,WZZ,Wizz Air,B,AIRBUS,Airbus A321 231SL,L2J,A321-2,221.10000000000002,"(52.1037, 4.9905)",Spechtenkamp,Utrecht,Stichtse Vecht,NL
287,3c6755,EWG686,Germany,8.6537,49.8136,7018.02,False,175.3,158.48,3.9,7376.16,1656443279.0,EWG,Eurowings,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(49.8136, 8.6537)",Seeheim-Jugenheim,Hesse,Regierungsbezirk Darmstadt,DE
288,471f71,WZZ1875,Hungary,8.0223,51.2764,3276.6,False,149.88,229.04,-4.55,3459.48,1656443279.0,WZZ,Wizz Air,B,AIRBUS,Airbus A321 231SL,L2J,A321-2,221.10000000000002,"(51.2764, 8.0223)",Sundern,North Rhine-Westphalia,Regierungsbezirk Arnsberg,DE
289,471f70,WZZ115,Hungary,9.9241,45.7816,3863.34,False,227.57,244.42,0.0,4335.78,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(45.7816, 9.9241)",Bianzano,Lombardy,Provincia di Bergamo,IT
290,aa2a7f,SKW3143,United States,-95.2837,34.2222,8610.6,False,224.53,226.58,-7.15,9098.28,1656443279.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(34.2222, -95.2837)",Hugo,Oklahoma,Choctaw County,US
291,471f75,WZZ99RM,Hungary,12.4759,42.2579,2743.2,False,120.73,162.65,0.0,2941.32,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(42.2579, 12.4759)",Faleria,Latium,Provincia di Viterbo,IT
292,471f73,WZZ1087,Hungary,12.1231,45.1491,11277.6,False,245.23,94.81,0.33,11734.8,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(45.1491, 12.1231)",Boscochiaro,Veneto,Provincia di Venezia,IT
293,471f74,WZZ4044,Hungary,6.2634,51.6958,10980.42,False,221.9,272.26,0.0,11346.18,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321 231SL,L2J,A321-2,221.10000000000002,"(51.6958, 6.2634)",Uedem,North Rhine-Westphalia,Regierungsbezirk Dusseldorf,DE
294,471f5f,WZZ3581,Hungary,11.8211,50.8067,10980.42,False,215.58,296.2,0.33,11430.0,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(50.8067, 11.8211)",Kleinebersdorf,Thuringia,,DE
295,e48045,TAM3372,Brazil,-45.6778,-22.5578,9044.94,False,232.1,35.35,0.0,9677.4,1656443279.0,TAM,LATAM Airlines Brasil,P,AIRBUS,Airbus A320-214,L2J,A320,164.0,"(-22.5578, -45.6778)",Paraisopolis,Minas Gerais,Paraisopolis,BR
296,a1c6a8,SWA1794,United States,-100.1287,33.7126,11887.2,False,246.21,129.74,0.0,12519.66,1656443279.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(33.7126, -100.1287)",Guthrie,Texas,King County,US
297,3c6752,EWG4099,Germany,1.0393,46.782,11567.16,False,228.18,352.75,0.0,12062.46,1656443279.0,EWG,Eurowings,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(46.782, 1.0393)",Martizay,Centre,Departement de l'Indre,FR
298,ac82f8,AAL2639,United States,-93.7468,41.7176,9753.6,False,220.8,265.72,0.0,10126.98,1656443279.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(41.7176, -93.7468)",Grimes,Iowa,Polk County,US
299,a8e45c,NKS2009,United States,-77.8098,35.8765,10660.38,False,254.33,40.49,0.0,11224.26,1656443279.0,NKS,Spirit Airlines,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(35.8765, -77.8098)",Sharpsburg,North Carolina,Nash County,US
300,471f5d,WZZ9306,Hungary,22.8284,42.8912,4876.8,False,191.84,291.06,9.75,5166.36,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(42.8912, 22.8284)",Dragoman,Sofiya,Obshtina Dragoman,BG
301,3c6751,EWG9591,Germany,1.8657,40.9966,9395.46,False,235.55,350.06,1.63,9913.62,1656443279.0,EWG,Eurowings,P,AIRBUS,A320 214SL,L2J,A320,164.0,"(40.9966, 1.8657)",Sitges,Catalonia,Provincia de Barcelona,ES
302,471f5b,WZZ2685,Hungary,-2.8843,37.9622,11285.22,False,215.41,226.35,0.0,11894.82,1656443279.0,WZZ,Wizz Air,B,AIRBUS,Airbus A320 232SL,L2J,A320,180.4,"(37.9622, -2.8843)",La Iruela,Andalusia,Provincia de Jaen,ES
303,471f47,WZZ4286,Hungary,24.8041,59.4159,,True,2.06,326.25,,,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321-271NX,L2J,A321-2,221.10000000000002,"(59.4159, 24.8041)",Tallinn,Harju,Tallinna linn,EE
304,471f45,WZZ562,Hungary,18.5164,47.3062,10972.8,False,226.91,292.67,0.0,11521.44,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(47.3062, 18.5164)",Lovasbereny,Fejer,,HU
305,742834,JAV273,Jordan,30.4259,38.9946,10972.8,False,215.12,333.13,-0.33,11384.28,1656443279.0,JAV,Jordan Aviation,P,AIRBUS,A320 211,L2J,A320,164.0,"(38.9946, 30.4259)",Ihsaniye,Afyonkarahisar,,TR
306,471f42,WZZ81,Hungary,14.5026,38.8315,10264.14,False,222.55,323.55,5.53,10858.5,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(38.8315, 14.5026)",Malfa,Sicily,Messina,IT
307,471f40,WZZ34YX,Hungary,-0.0735,51.1642,426.72,False,76.78,258.01,-4.88,502.92,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(51.1642, -0.0735)",Felbridge,England,Surrey,GB
308,471f41,WZZ6663,Hungary,-0.4315,51.9987,10355.58,False,234.68,313.85,0.0,10637.52,1656443279.0,WZZ,Wizz Air,B,AIRBUS,,L2J,Anan,198.00000000000003,"(51.9987, -0.4315)",Silsoe,England,Central Bedfordshire,GB
309,3c674f,DLH47N,Germany,8.4301,50.0209,358.14,False,68.52,69.8,-3.58,449.58,1656443279.0,DLH,Lufthansa,P+,AIRBUS,A320 214,L2J,A320,164.0,"(50.0209, 8.4301)",Florsheim,Hesse,Regierungsbezirk Darmstadt,DE
310,a9046d,NKS857,United States,-73.8628,40.7748,-22.86,False,77.93,302.33,7.15,7.62,1656443279.0,NKS,Spirit Airlines,B,AIRBUS,A321-231,,A321-2,416.90000000000003,"(40.7748, -73.8628)",The Bronx,New York,Bronx,US
311,a59601,UAL107,United States,-75.8486,40.1526,12192.0,False,187.56,264.65,-3.9,6332.22,1656443279.0,UAL,United Airlines,U,BOEING,787-8,L2J,787-8,260.0,"(40.1526, -75.8486)",Elverson,Pennsylvania,Chester County,US
312,,,,,,,,,,,,,,,,,,,,,,Astromeritis,Lefkosia,,CY
313,,,,,,,,,,,,,,,,,,,,,,Zrece,Zrece,,SI
314,471f57,WZZ106N,Hungary,32.9883,35.0581,3642.36,False,175.05,108.86,-6.5,3825.24,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232,L2J,A320,180.4,"(35.0581, 32.9883)",Bad Fussing,Bavaria,Lower Bavaria,DE
315,4520aa,CFG5XV,Bulgaria,15.3488,46.346,11574.78,False,237.15,311.92,0.0,12100.56,1656443279.0,CFG,Condor Flugdienst,P,,,,,180.0,"(46.346, 15.3488)",Kempen,North Rhine-Westphalia,,DE
316,471f55,WZZ182,Hungary,13.3102,48.3432,10378.44,False,240.85,294.21,-0.65,10873.74,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232,L2J,A320,180.4,"(48.3432, 13.3102)",Riano,Latium,Citta metropolitana di Roma Capitale,IT
317,471f56,WZZ2009,Hungary,6.3849,51.3551,11582.4,False,222.39,288.06,0.0,12016.74,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232,L2J,A320,180.4,"(51.3551, 6.3849)",Ottawa,Ontario,,CA
318,471f59,WZZ6419,Hungary,12.5258,42.1087,2194.56,False,146.1,270.0,-6.83,2392.68,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(42.1087, 12.5258)",Sidzina,Opole Voivodeship,Powiat nyski,PL
319,c07c7b,ACA777,Canada,-75.5332,45.4211,7193.28,False,201.26,268.1,5.2,7376.16,1656443279.0,ACA,Air Canada,P,,A220-300,,A220-3,144.0,"(45.4211, -75.5332)",Tuolumne City,California,Tuolumne County,US
320,471f53,WZZ1685,Hungary,17.4562,50.4635,11262.36,False,239.21,348.71,0.0,11772.9,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232,L2J,A320,180.4,"(50.4635, 17.4562)",Euharlee,Georgia,Bartow County,US
321,c07c7a,ACA759,Canada,-120.1932,37.7258,9113.52,False,206.79,260.98,-10.4,9646.92,1656443279.0,ACA,Air Canada,P,,A220-371,,A220-3,144.0,"(37.7258, -120.1932)",Thannhausen,Bavaria,Swabia,DE
322,a7b13b,DAL1075,United States,-85.0192,34.1545,3962.4,False,235.32,103.91,-11.05,4335.78,1656443279.0,DAL,Delta Air Lines,P,BOEING,757-351,L2J,757-3,275.0,"(34.1545, -85.0192)",Wieda,Lower Saxony,,DE
323,471f51,WZZ1ZY,Hungary,10.4988,48.2802,10972.8,False,245.67,305.45,-0.33,11437.62,1656443279.0,WZZ,Wizz Air,B,AIRBUS,Airbus A320 232,L2J,A320,180.4,"(48.2802, 10.4988)",Bad Aussee,Styria,Politischer Bezirk Liezen,AT
324,471f52,WZZ3607,Hungary,10.5527,51.6327,10965.18,False,208.91,277.07,0.0,11384.28,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A320 232,L2J,A320,180.4,"(51.6327, 10.5527)",Almasu Mare,Alba,Comuna Almasu Mare,RO
325,471f3e,WZZ4239,Hungary,13.8053,47.5562,10972.8,False,238.83,255.28,0.0,11490.96,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321-271NX,L2J,A321-2,221.10000000000002,"(47.5562, 13.8053)",Naintre,Poitou-Charentes,Departement de la Vienne,FR
326,471f3c,WZZ2891,Hungary,23.0505,46.1105,10668.0,False,233.55,119.28,0.0,11193.78,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(46.1105, 23.0505)",Naintre,Poitou-Charentes,Departement de la Vienne,FR
327,344417,IBE3056,Spain,0.4964,46.7762,10972.8,False,238.81,26.34,0.0,11391.9,1656443279.0,IBE,Iberia,P,AIRBUS,A320 216SL,L2J,A320,164.0,"(46.7762, 0.4964)",New Kingman-Butler,Arizona,Mohave County,US
328,344417,IBE3056,Spain,0.4964,46.7762,10972.8,False,238.81,26.34,0.0,11391.9,1656443279.0,IBE,Level (Fluggesellschaft),B,AIRBUS,A320 216SL,L2J,A320,180.4,"(46.7762, 0.4964)",Arija,Castille and Leon,Provincia de Burgos,ES
329,0d0b92,VIV112,Mexico,-113.7045,35.288,8770.62,False,231.74,322.21,-15.61,9334.5,1656443279.0,VIV,Viva Aerobus,B,,A320-271N,,A320,180.4,"(35.288, -113.7045)",Cayeux-sur-Mer,Picardie,Departement de la Somme,FR
330,4008e6,BAW2798,United Kingdom,-3.9672,43.0083,11285.22,False,228.15,186.08,0.0,11765.28,1656443279.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(43.0083, -3.9672)",Salisbury,Saint Joseph,,DM
331,4008e5,BAW2589,United Kingdom,1.5351,50.2436,8481.06,False,223.9,312.67,-11.38,8823.96,1656443279.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(50.2436, 1.5351)",India Hook,South Carolina,York County,US
332,a71ded,JBU350,United States,-63.1051,14.7753,9753.6,False,244.95,328.05,3.58,10005.06,1656443279.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(14.7753, -63.1051)",Port O'Connor,Texas,Calhoun County,US
333,a7d754,JIA5176,United States,-81.0483,34.9805,1440.18,False,118.61,176.02,0.0,1546.86,1656443279.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2D24,,CRJ900,95.0,"(34.9805, -81.0483)",Totton,England,Hampshire,GB
334,a95dd3,AAL2939,United States,-96.2535,27.8348,11277.6,False,243.24,53.69,0.33,11917.68,1656443279.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A319-112,L2J,A319,179.0,"(27.8348, -96.2535)",Park Ridge,Illinois,Cook County,US
335,344409,VLG5EF,Spain,-1.5292,50.9126,5882.64,False,177.72,247.0,9.43,6073.14,1656443279.0,VLG,Vueling,B,AIRBUS,A320 232SL,L2J,A320,180.4,"(50.9126, -1.5292)",Lienden,Gelderland,Gemeente Buren,NL
336,a7d751,NKS569,United States,-87.8423,41.9883,335.28,False,70.48,270.0,-3.25,541.02,1656443279.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(41.9883, -87.8423)",Slubice,Lubusz,Powiat slubicki,PL
337,471f36,WZZ100A,Hungary,5.5053,51.9028,10980.42,False,226.24,273.39,0.0,11346.18,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321-271NX,L2J,A321-2,221.10000000000002,"(51.9028, 5.5053)",Yafo,Tel Aviv,,IL
338,471f34,WZZ2954,Hungary,14.5726,52.384,10972.8,False,198.87,280.58,0.33,11407.14,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321-271NX,L2J,A321-2,221.10000000000002,"(52.384, 14.5726)",Orbara,Navarre,Provincia de Navarra,ES
339,471f37,WZZ8287,Hungary,34.7413,32.0793,800.1,False,99.63,122.13,-3.9,853.44,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(32.0793, 34.7413)",Rancho Tehama Reserve,California,Tehama County,US
340,471f31,WZZ1JK,Hungary,-1.0888,43.0435,10058.4,False,224.73,235.73,0.0,10538.46,1656443279.0,WZZ,Wizz Air,B,AIRBUS,A321-271NX,L2J,A321-2,221.10000000000002,"(43.0435, -1.0888)",Kose,Harju,Tallinna linn,EE
341,a82aa8,SKW5595,United States,-122.5021,40.0025,10363.2,False,221.35,338.74,0.33,10843.26,1656443279.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LL,,ERJ-170,88.0,"(40.0025, -122.5021)",Berlin,Maryland,Worcester County,US
342,471f30,WZZ102J,Hungary,24.8376,59.415,,True,10.8,270.0,,,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(59.415, 24.8376)",Peruibe,Sao Paulo,Peruibe,BR
343,a95de2,VXP491,United States,-75.2318,38.2788,12192.0,False,204.85,220.01,0.0,12664.44,1656443279.0,VXP,Avelo Airlines,B,BOEING,737-7H4,,737-7,154.0,"(38.2788, -75.2318)",Tauscha,Saxony,,DE
344,4951ef,TAP117,Portugal,-47.1305,-24.2344,11574.78,False,230.89,204.62,0.0,12184.38,1656443279.0,TAP,TAP Air Portugal,P,AIRBUS,A330 202,L2J,A330-2,309.0,"(-24.2344, -47.1305)",Klein-Winternheim,Rheinland-Pfalz,,DE
345,471f02,WZZ101V,Hungary,13.8071,51.2865,10965.18,False,88.07,230.45,-4.55,632.46,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(51.2865, 13.8071)",Rovinj,Istarska,Grad Rovinj,HR
346,3c6723,CFG6EW,Germany,8.2077,49.9671,1318.26,False,104.05,69.15,-7.48,1463.04,1656443279.0,CFG,Condor Flugdienst,P,,,,,180.0,"(49.9671, 8.2077)",Riedstadt,Hesse,Regierungsbezirk Darmstadt,DE
347,471f03,WZZ63SJ,Hungary,13.6148,44.9458,10972.8,False,231.93,306.16,0.0,11468.1,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(44.9458, 13.6148)",Vestec,Central Bohemia,,CZ
348,3c6722,CFG6VP,Germany,8.5143,49.828,10370.82,False,261.51,11.0,-1.63,10828.02,1656443279.0,CFG,Condor Flugdienst,P,,,,,180.0,"(49.828, 8.5143)",Strib,South Denmark,Middelfart Kommune,DK
349,471f00,WZZ51YG,Hungary,14.4993,49.9982,10972.8,False,219.23,278.91,0.0,11460.48,1656443279.0,WZZ,Wizz Air,B,AIRBUS,,L2J,Anan,198.00000000000003,"(49.9982, 14.4993)",Etobicoke,Ontario,,CA
350,471f01,WZZ106T,Hungary,9.885,55.6049,11582.4,False,156.86,305.25,-11.38,11757.66,1656443279.0,WZZ,Wizz Air,B,,,,,198.00000000000003,"(55.6049, 9.885)",Hot Springs Village,Arkansas,Garland County,US
351,c02cf1,ACA801,Canada,-79.5879,43.7265,899.16,False,86.6,226.44,-3.25,960.12,1656443279.0,ACA,Air Canada,P,BOEING,777-333ER (Boeing),L2J,777-3,486.0,"(43.7265, -79.5879)",North Eagle Butte,South Dakota,Dewey County,US
352,0d0b35,VOI881,Mexico,-92.9976,34.7347,11590.02,False,224.58,213.98,-0.33,12214.86,1656443279.0,VOI,Volaris,P,,,,,180.0,"(34.7347, -92.9976)",Micco,Florida,Brevard County,US
353,3c670a,DLH480,Germany,-101.2828,45.1171,12192.0,False,251.8,204.89,0.0,12588.24,1656443279.0,DLH,Lufthansa,P+,AIRBUS,A350-941,L2J,A350-9,288.0,"(45.1171, -101.2828)",Kiefer,Oklahoma,Creek County,US
354,a426a5,DAL1949,United States,-80.5544,27.8693,10363.2,False,239.41,158.84,0.0,10995.66,1656443279.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(27.8693, -80.5544)",Kiefer,Oklahoma,Creek County,US
355,a7aa1f,,United States,-96.058,35.9909,937.26,False,46.28,245.71,3.58,1028.7,1656443279.0,,FlyMontserrat,P,PIPER,PA-28-181,,,4.0,"(35.9909, -96.058)",Hudson Bay,Saskatchewan,,CA
356,a7aa1f,,United States,-96.058,35.9909,937.26,False,46.28,245.71,3.58,1028.7,1656443279.0,,Lulutai Airlines,P,PIPER,PA-28-181,,,4.0,"(35.9909, -96.058)",Matao,Sao Paulo,Matao,BR
357,3c670f,DLH5Y,Germany,-102.4671,53.7839,12192.0,False,259.28,206.51,0.0,12283.44,1656443279.0,DLH,Lufthansa,P+,AIRBUS,A350-941,L2J,A350-9,288.0,"(53.7839, -102.4671)",Mount Vista,Washington,Clark County,US
358,e48053,TAM3608,Brazil,-48.3553,-21.6447,8404.86,False,198.66,309.96,-11.05,8892.54,1656443279.0,TAM,LATAM Airlines Brasil,P,AIRBUS,A320 214,L2J,A320,164.0,"(-21.6447, -48.3553)",Diamond,Illinois,Grundy County,US
359,ac9709,DAL402,United States,-122.645,45.7574,3200.4,False,168.26,91.23,6.5,3276.6,1656443279.0,DAL,Delta Air Lines,P,BOEING,737-900ER,,737-9,222.0,"(45.7574, -122.645)",Colonia del Sacramento,Colonia,,UY
360,a89451,SKW5122,United States,-88.2188,41.3184,5486.4,False,194.25,199.01,0.0,5707.38,1656443279.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(41.3184, -88.2188)",Pornbach,Bavaria,Upper Bavaria,DE
361,e07543,ARG1242,Argentina,-57.9456,-34.5727,4366.26,False,192.41,53.59,10.4,4404.36,1656443279.0,ARG,Aerolíneas Argentinas,P,BOEING,737NG 800/W,L2J,737-8,176.0,"(-34.5727, -57.9456)",Suzano,Sao Paulo,Suzano,BR
362,4008b5,BAW955L,United Kingdom,11.5051,48.6228,4404.36,False,186.48,310.41,15.93,4632.96,1656443279.0,BAW,British Airways,P,AIRBUS,AIRBUS A319-131,L2J,A319,133.0,"(48.6228, 11.5051)",Lakeview,Oregon,Lake County,US
363,e4805d,TAM3000,Brazil,-46.2679,-23.5815,5341.62,False,195.56,38.38,8.45,5524.5,1656443279.0,TAM,LATAM Airlines Brasil,P,,,,,180.0,"(-23.5815, -46.2679)",Black Diamond,Alberta,,CA
364,aa4440,UAL900,United States,-120.4915,42.9709,11887.2,False,217.02,205.11,0.0,12344.4,1656443279.0,UAL,United Airlines,U,BOEING,777-224,L2J,777-2,400.0,"(42.9709, -120.4915)",Hallettsville,Texas,Lavaca County,US
365,c046f7,WJA188,Canada,-114.6152,50.7343,4861.56,False,200.91,71.33,-8.13,5120.64,1656443279.0,WJA,Westjet Airlines,B,BOEING,737-8CT (Boeing),L2J,737-8,193.60000000000002,"(50.7343, -114.6152)",East Gaffney,South Carolina,Cherokee County,US
